tweet_id,sentiment,author,content
1751536557,happy,smallbizlady,thank follow friday love
1751536579,happy,marlinmayo27,said drink tonight say drink sam adam
1751536586,neutral,LadyHhugs,hi eric hope beauti saturday
1751536609,happy,lexielove,im soo happi kellz back tn bout hang time
1751536631,neutral,Meghan_H,cinderelliie
1751536657,angry,fancyfantastic,dis dick
1751536720,neutral,myhaloromance,
1751536721,neutral,_CharlotteMarie,say look yummi want tast human sandwich lmfao make
1751536801,sad,ThalesDotCom,oh man jealous got
1751536807,neutral,WootMinisites,oh man jealous got
1751536819,sad,antigone_spit,best sticker ever also dig hair gotten long sinc seen last
1751536995,neutral,thehollyscene,sri miss call fell asleep boredom colorado sunris enjoy though actual could hear xd
1751537011,neutral,LukeBro,pleas visit sign alpha test imag host servic
1751537036,happy,scottfaithfull,thank yes yes hooray
1751537058,happy,singinchelle,soooo sleepi gotta finish game lol gettt cav whoop whoop
1751537062,sad,workingmomma247,kind parti got go
1751537103,happy,vasbestkept,joke love mag realli
1751537169,neutral,HollyBaby2k9,cute guy add follow
1751537272,happy,jbroxmysox911,fun chel nicol cri watch benjamin button excit night must say
1751537281,neutral,YodelTrampoline,start fisnihs gossip girl yesert day
1751537313,happy,ladydi245,happi mother day thought u block caus get anyth thru day
1751537314,happy,linuxglobe,star trek great yet minor detail need work give thumb regardless
1751537402,sad,Mandi_Farr,mmmm chocki cake oven smell delici
1751537403,neutral,annNow,click set link public timelin bottom page
1751537414,happy,kathrynmcfly,ummm come twin slurpe car twin go pretti epic
1751537428,angry,AngKam,beauti outsid wish new york citi area pretti cool hip trendi
1751537432,happy,ashley_sharmy,fun doll tequillla carn asada mom danc funni
1751537519,angry,Restrictor,kyle go garag night done think get interview nascar
1751537549,happy,mstringfellow2,averag 31 per hour work today gotta love holiday
1751537631,happy,cmar55,listen last night underground screen awesom job
1751537644,happy,heytheredeahna,haha welcom world fail togeth
1751537649,angry,Bizcuits,surpris
1751537696,neutral,Musicgirl119,flordia u send pictur shrit saw ur updat facebook
1751537734,sad,stuckinlalaland,caland calendar colland bahaha part hilari cours whole thing hilari
1751537735,happy,janismanis,bif love bulid
1751537743,neutral,brianrayner151,aim get readi go bed run 5k tommorow mother day wish luck
1751537776,angry,reinierm,kudai pop rock band chile last one take stage tonight
1751537806,sad,SusieMariex3,spend time fammmmm hope go pay bill soon
1751537869,happy,jillhanner,mom watch new video actual lol love xoxo
1751537872,happy,giddygid,oper happi mom success
1751537875,sad,anitadinamita90,yeeah amaz freak lol
1751537878,happy,emily2975,realli good day today
1751537912,happy,RealSelenaG,hahhaa okaay ili lmfao
1751537982,angry,alltimeASIAN,ohh haha ok thank
1751538015,sad,GabrielRossi,rog rio minotouro fight
1751538038,neutral,aithyne,scare mous figur scare mayb deal fear
1751538066,angry,wookiejedi,case gigolo picolo
1751538071,neutral,morgan0mally,think hannah
1751538208,neutral,HollyBaby2k9,buzz
1751538266,sad,veryheaven,u want chang fruit u first chang root u want chang visibl u must first chang invis
1751538293,happy,Theresacl,final go bed woo hoo gotta work 5am lot love
1751538534,happy,LadyErlynne,right time happi face
1751538557,happy,hafs,took 8 trip basement move book room floor
1751538569,happy,totalgem,read cryin read laughin enjoy ride enlighten inspir letter young sister thx hill
1751538573,sad,TheRealCesca,speechless
1751538680,angry,Clewick,saw zack miri make porno sooo good
1751538694,sad,mollynevins,know lot email answer home tomorrow
1751538714,sad,TinyTottSara,hungryyyyyyi go eat tradit indian food pakistani way woowoo hahaha \ 3
1751538725,happy,Mizzjanice17,pik hair braid scrub make relaxxxx tonight fun
1751538854,neutral,SPAXmin,ii back home boredd chillinq w qrandma ili granni
1751538878,happy,kkuenkel,come play colleg town eau clair wi serious ton peopl turn
1751538889,happy,nathjoh2,loven rs ftw pvp bac
1751538976,happy,tn_femme,told ya good girl see halo everyth
1751538982,happy,MrsRios09,head eat hubbi n mommi readi drink
1751539008,neutral,Snowblood_G,hey tduke flwd u immedi morn dhmptn mention bit abt tattoo love 1fav twitter
1751539020,neutral,willbutler,nope year sinc happen like
1751539049,happy,pshimmallama,love app thing hella awesom bro
1751539062,sad,SerendipiYami,home empti hand comic found today shall indulg cupcak magnolia bakeri
1751539440,sad,aprildunford,sorri got behind follow still catch follow folk includ
1751539510,happy,pawilucha,good night peopl sweet dream
1751539564,neutral,syyddneeyyxox,welcom
1751539588,neutral,shirleenacho,metro achan
1751539590,happy,Hana07,relax night home best peopl
1751539641,neutral,dan11ela,coome ja maiii cah feel alllll right hahaha
1751539649,happy,LeviFig,want keep go end ever
1751539663,neutral,keepjoshclose,could get easton could join us
1751539685,neutral,lilyofoz,hi rubi u said u paint yesterday think lose track time paint know concept subject
1751539748,neutral,iloovegreen,audiotist sneak littl butt
1751539818,neutral,aandreamichelle,mo williamssssss
1751539970,happy,thomasdohman,jana laugh told anniversari tweet
1751539979,angry,flordmiel,fought printer 2 hour claim victori hate electron
1751540044,neutral,avenue_r,slept 2am yesterday
1751540067,happy,LoveKillsSlowly,came back nice bike ride famili refresh thank shower
1751540094,neutral,Loliii,hahahah yeah right plus twitteraddict find well almost day like
1751540136,neutral,mccr8,right pull chair welcom
1751571883,happy,R1gaT0ny,play mythic brawl order get good screenshot instead got perfect
1751571903,happy,KatiexCobraYo,gonna see cab twice august take friend jess vega one bday
1751571906,happy,pillow11,cute
1751571912,happy,Karine_Mtl,goal bed 2am
1751571998,happy,CaitlynBarnes,home love travel noth like come home
1751572112,neutral,ebl42262,bought cheesecak ice cream last week think good suck much take
1751572202,neutral,France23,interest watch snl ciara justin timberfak
1751572218,happy,meeaghann,fifth runner keg hannah darian fiona phillipa
1751572234,neutral,deeanefeliciano,1 tiffani alreadi ten minut late 2 read flower attic 3 late breakfast starbuck 4 listen wake vega
1751572239,angry,petsaretalking,inde mayb somebodi need new cat
1751572255,happy,IelleyC,love mom happi mother day mommi
1751572329,happy,jaworkinonit,made night way funni
1751572336,sad,redrobinrockn,noth perfect life darn
1751572363,happy,scootz99,hope weather nice cooper
1751572386,happy,WalkingMyles,goood more
1751572387,sad,Totally_Toni,okay abl sleep tonight
1751572396,happy,PharmaScouts,women scienc technolog confer la jolla interest day met realli great peopl
1751572433,happy,PhantomPearl,haha look littl like get ecstat meet
1751572479,happy,chismegirl88,best part not hill daft prick haha love
1751572559,angry,SecBarbie,would love dark princess pci evil empir oh wait would make auditor
1751572639,sad,jamers43,feelin realli aw mono sux much omg listen music
1751572662,neutral,michaelequigg,thank ffs friend
1751572705,neutral,Themancipation,truli like
1751572755,happy,Arielleezy,bl muthafuckin ah win
1751572788,neutral,MichaelWHill,origin seattl live everywher els includ mani place south
1751572794,neutral,darkday15,stock tonight
1751572871,neutral,DisneyLuis,woo knew could convert think ui way friend compar tinytwitt
1751572917,angry,annTRS,oh realli
1751572947,sad,LauraJames3,nice idea l gift crochet good idea look onlin youtub video show lefti crochet
1751572992,happy,TechDeckDN,want say taylor swift hayley william great love voic
1751573023,sad,gibmnf,wat shakin start get nice
1751573075,happy,punkaynhey,feel like dress heck put make haha
1751573105,neutral,HazyChelz,relax
1751573106,neutral,AlansVlogs,new colleg project want share hey mr bartend colleg project
1751573111,happy,kaboombox,twitter text ipod love invent mutitask
1751573126,neutral,tirzaroemokoy,otw church
1751573156,happy,xMuSiCxDrEaMeRx,search ryan carera josh kelley realli good
1751573159,angry,cmmanes,play board game
1751573160,neutral,terrymyers,rock guy world night make pancak next morn
1751573168,happy,Cinabun,hellerrr new followerss tricina uhhm cool
1751573215,angry,powderkeg,loud said someth cowork repli dont know brian klemm even love brian klemm
1751573238,happy,tomsalzer,great motorcycl ride along hood canal gig harbor today warm great sunshin stun day
1751573335,sad,KrystalGuinn,took bracket time bed
1751573594,happy,cheeriokeeper,realli excit queen bee power mom 50 list feel realli realli honor nielsenpowermom
1751573608,happy,dtm3dd,
1751573613,neutral,josephcoster,need code
1751573673,angry,metzo86,u give ur mother anyth special make cake make sure mine get stressfre day p cheesi work
1751573741,neutral,TimbrePitch,ahhhh wonder 8 track adaptor
1751573813,happy,praveenvasudev,reach bangalor gotta hunt room
1751573845,neutral,csekulic,mayb caus look innoc
1751573856,happy,snikinnub,happi mother day
1751573860,happy,heyheybeth,know love
1751573889,happy,Sunkissed876,sweet im love bracelet btw
1751573911,sad,healthyaddict,sit bonfir hope sky clear use telescop
1751573930,happy,daracorrato,love new profil pic
1751574037,sad,Jill_C,thing mean world
1751574118,happy,ellejay130,thank great time
1751574154,neutral,funtrap,10pm tonight intern space station head texa least
1751574191,neutral,issbrent,sonni mysteri man thoughh
1751574200,happy,VISpandex,tell brandon said hi
1751574231,happy,jamloveshugs,basebal game whoo hooo banquet yesterday hyhtt sooo fun
1751574234,angry,yurigreen,christa mother day card deep build phase photo
1751574256,neutral,alanayvette2,go know taylor dolton jacob chris sister
1751574280,angry,laurenmontonen,woah 311 realli good rain earlier rather nice
1751574307,happy,jessdecutie18,watch groov movi hubbi
1751574330,happy,MargaylaSabin,hope
1751574361,sad,iaro,wonder saniti bit dear
1751574391,neutral,caferace,pic pleas
1751574402,happy,tristinchanel,bring hk loung tomorrow 12 drink till 5pm kareok think nice sunday
1751574419,neutral,hadyngreen,rainbow unicorn film 48hour
1751574617,angry,wesbiffar,haha sure local fight
1751574643,sad,supermANDREA,good morn tweeter world
1751574652,sad,causticchick,oh usual warn new follow tend tweet canuck game apolog advanc
1751574672,happy,melhan,top cashier work today woot woot drink
1751574717,neutral,fibere,think
1751574773,happy,mackeywho,taylor swift think pretti make heart melt everytim see face
1751574860,happy,Laylow16,happi mothr day 2 thaa mom outt thr
1751574861,sad,kimmmaybby,loll cours tooo love new song toooo
1751574905,angry,youngscolla,
1751574906,neutral,alysearlene,got cup gotta come get
1751574992,happy,DeeBeeEnnGee,chill day parti tomorrow
1751575019,happy,umi_palerm,better also yes unf unf 3 lisa still gotten btw smack
1751575022,happy,chescalu,happi mom day
1751575075,neutral,sindy_,noth sit see mrs p husband
1751575087,happy,mandiebear,hug love mamabear happi mom day case see around tomorrow
1751575114,happy,yayita13,meet bella new member famili
1751575157,happy,daveandchar,offici liberti grand new fave recept venu blog shot tuesday
1751575191,neutral,ntinaz,tomorrow
1751575218,neutral,xMuSiCxDrEaMeRx,search ryan cabrera josh kelley realli good
1751575301,sad,tori_frry,got back sing loud concert fuckin amaz
1751575359,neutral,annNow,bring back everyon button access pt link bottom set
1751575405,neutral,Jasonpugz,need wordpress templat design contact design theme cheap
1751575434,happy,tcbackstroker,haha yea help technic itz call cheat teacher help us anyway im cheat
1751575475,happy,natneagle,cute
1751575477,angry,ms,midg definit tie first complet dumb yeah punk inde
1751575536,angry,mikephilbin,think drink water hey free
1751575540,happy,erikavalerie,happi mother day oh love mom heheh happi mom day
1751575563,happy,twi_obsessed_xo,haaha bang kinda long oop
1751607203,happy,iCarluccio,watch sex citi brother soccer game total defit purpos come hehe
1751607218,happy,kelly_6ft_under,im glad lot happier barakitten 3 see yah juli
1751607231,happy,dogdishstore,aww thank glad appreci weather much yesterday
1751607238,neutral,inrsoul,church
1751607283,happy,France23,hahah hear mvp chant atlanta arena least get right unlik stapl
1751607325,happy,HeidiOfVolterra,extrem clever dear
1751607331,neutral,SharonP919,tis sharonp
1751607394,happy,OfficialAthenaR,hahah jona 10 min woop woop fun doug 2 cmmt convo magic hahaha
1751607439,sad,trevorjames,fantast thank
1751607466,happy,rofllaurennn,lucki awesom
1751607503,happy,lorenag23,long day famili tire fun
1751607637,happy,saritafajita,come kirk hook wii wifi eeet
1751607639,neutral,molleyLiLGfreez,back long day naz gunna crash tomorrow mother day edit photo today hangin mom etc
1751607680,happy,CLing611,good home
1751607757,happy,greatfitness,great weekend mononok may tweet insid movi theater either monday tuesday lol
1751607785,happy,McFlystarLDNgrl,final make headway famili room home final begin look like btw dial go die
1751607905,sad,sunbasilgarden,halla ok got cold tri ignor
1751607912,happy,JimmyRHigh,spend night mom tommi order pizza hut yum
1751607985,sad,piratescribe,awww bad entertain thought enter
1751608006,happy,lelandstrott,wake 6 yuuup still go tonight better believ
1751608094,happy,Karliloves,accumul money use fanci financ app think get anoth cd ira save hous crazi
1751608097,sad,foxymardy,back meet 40 min
1751608146,happy,lexiebabeyxox,havin friend hangin christian tonight gonna roast marshmellow chocol cramcrack
1751608164,happy,mink23,wind love low key day
1751608264,happy,TextingRockstar,parti long hard goodnight twitter see ya mornin
1751608386,happy,talrasha2007,happi attend kenduri eat yummi stuff behalf ya
1751608445,neutral,NaketaNZ,intern version stand playingforchang com
1751608461,happy,blkopal6,one got phone w chanel told tell u ur brat temptat pass thank
1751608462,neutral,DrewDrew2009,follow pleas
1751608493,neutral,ashleyyosaurus,haha state pride import
1751608500,happy,ThaoPNP,meeeee sound delici
1751608513,happy,BUTTERFLYWHEEL,thank followfriday
1751608541,happy,cosmicrat,hope run nerdprom later sound like lot fun thank play play
1751608544,neutral,lovestosing09,babysit paionk think go see obsess
1751608562,angry,brend0,look forward read post like bullshit write often learn thing
1751608578,sad,EmilyLautner,look like ninja tutl xo lol
